date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:49:46	2716/2716	---MCZ	200	added ('OK')	application/json	date:Thu,%2008%20Jun%202023%2005:49:45%20GMT	http://demo.designwall.com/dw-focus/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.designwall.com%2Fdw-focus%2Fgo-daddy-super-bowl-ad-trades-sexy-girls-for-humor%2F	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/wp-json/oembed/1.0/embede301.json	(from http://demo.designwall.com/dw-focus/go-daddy-super-bowl-ad-trades-sexy-girls-for-humor/)
06:49:47	1829/1829	---MC-	200	added ('OK')	application/rss+xml	etag:%22cf8cc1b4bfeb3494b03e48ef615aa5ab%22	http://demo.designwall.com/dw-focus/go-daddy-super-bowl-ad-trades-sexy-girls-for-humor/feed/	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/go-daddy-super-bowl-ad-trades-sexy-girls-for-humor/feed/index.html	(from http://demo.designwall.com/dw-focus/go-daddy-super-bowl-ad-trades-sexy-girls-for-humor/)
06:49:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Jun%202023%2005:49:47%20GMT	http://demo.designwall.com/dw-focus/?p=563	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/index03c9.html	(from http://demo.designwall.com/dw-focus/go-daddy-super-bowl-ad-trades-sexy-girls-for-humor/)
06:49:48	2842/2842	---MCZ	200	added ('OK')	text/xml	date:Thu,%2008%20Jun%202023%2005:49:47%20GMT	http://demo.designwall.com/dw-focus/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.designwall.com%2Fdw-focus%2Fgo-daddy-super-bowl-ad-trades-sexy-girls-for-humor%2F&format=xml	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/wp-json/oembed/1.0/embedc64c	(from http://demo.designwall.com/dw-focus/go-daddy-super-bowl-ad-trades-sexy-girls-for-humor/)
06:49:50	124803/124803	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Jun%202023%2005:49:48%20GMT	http://demo.designwall.com/dw-focus/go-daddy-super-bowl-ad-trades-sexy-girls-for-humor/javascript.void(0);	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/go-daddy-super-bowl-ad-trades-sexy-girls-for-humor/javascript.1ce.delayed	(from http://demo.designwall.com/dw-focus/go-daddy-super-bowl-ad-trades-sexy-girls-for-humor/)
06:49:52	2824/2824	---MCZ	200	added ('OK')	application/json	date:Thu,%2008%20Jun%202023%2005:49:50%20GMT	http://demo.designwall.com/dw-focus/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.designwall.com%2Fdw-focus%2Fchris-brown-may-face-assault-charges-over-brawl-involving-frank-ocean%2F	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/wp-json/oembed/1.0/embed0da1.json	(from http://demo.designwall.com/dw-focus/chris-brown-may-face-assault-charges-over-brawl-involving-frank-ocean/)
06:49:52	1691/1691	---MC-	200	added ('OK')	application/rss+xml	etag:%22cf8cc1b4bfeb3494b03e48ef615aa5ab%22	http://demo.designwall.com/dw-focus/chris-brown-may-face-assault-charges-over-brawl-involving-frank-ocean/feed/	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/chris-brown-may-face-assault-charges-over-brawl-involving-frank-ocean/feed/index.html	(from http://demo.designwall.com/dw-focus/chris-brown-may-face-assault-charges-over-brawl-involving-frank-ocean/)
06:49:52	74022/74022	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2257f4cad5-12126%22	http://demo.designwall.com/dw-focus/wp-content/uploads/sites/10/go-daddy-super-bowl-ad-trades-sexy-girls-for-humor.jpg	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/wp-content/uploads/sites/10/go-daddy-super-bowl-ad-trades-sexy-girls-for-humor.jpg	(from http://demo.designwall.com/dw-focus/go-daddy-super-bowl-ad-trades-sexy-girls-for-humor/)
06:49:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Jun%202023%2005:49:52%20GMT	http://demo.designwall.com/dw-focus/?p=583	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/index61a9.html	(from http://demo.designwall.com/dw-focus/chris-brown-may-face-assault-charges-over-brawl-involving-frank-ocean/)
06:49:54	2950/2950	---MCZ	200	added ('OK')	text/xml	date:Thu,%2008%20Jun%202023%2005:49:52%20GMT	http://demo.designwall.com/dw-focus/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.designwall.com%2Fdw-focus%2Fchris-brown-may-face-assault-charges-over-brawl-involving-frank-ocean%2F&format=xml	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/wp-json/oembed/1.0/embed1966	(from http://demo.designwall.com/dw-focus/chris-brown-may-face-assault-charges-over-brawl-involving-frank-ocean/)
06:49:59	21675/21675	---MC-	200	added ('OK')	application/rss+xml	etag:%22c2f7c69d377a3aa3a257e1f0157094c3%22	http://demo.designwall.com/dw-focus/tag/stage-entertainment/feed/	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/tag/stage-entertainment/feed/index.html	(from http://demo.designwall.com/dw-focus/tag/stage-entertainment/)
06:50:00	33288/33288	---MC-	200	added ('OK')	application/rss+xml	etag:%22c2f7c69d377a3aa3a257e1f0157094c3%22	http://demo.designwall.com/dw-focus/tag/entertainment-news/feed/	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/tag/entertainment-news/feed/index.html	(from http://demo.designwall.com/dw-focus/tag/entertainment-news/)
06:50:01	30314/30314	---MC-	200	added ('OK')	application/rss+xml	etag:%22c2f7c69d377a3aa3a257e1f0157094c3%22	http://demo.designwall.com/dw-focus/tag/entertainment-book/feed/	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/tag/entertainment-book/feed/index.html	(from http://demo.designwall.com/dw-focus/tag/entertainment-book/)
06:50:03	18740/18740	---MC-	200	added ('OK')	application/rss+xml	etag:%22c2f7c69d377a3aa3a257e1f0157094c3%22	http://demo.designwall.com/dw-focus/tag/entertainment-online/feed/	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/tag/entertainment-online/feed/index.html	(from http://demo.designwall.com/dw-focus/tag/entertainment-online/)
06:50:04	139309/139309	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2005:50:01%20GMT	http://demo.designwall.com/dw-focus/barbara-walters-in-the-hospital-with-chicken-pox/	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/barbara-walters-in-the-hospital-with-chicken-pox/index.html	(from http://demo.designwall.com/dw-focus/category/entertainment/tv/)
06:50:06	24100/24100	---MC-	200	added ('OK')	application/rss+xml	etag:%22c2f7c69d377a3aa3a257e1f0157094c3%22	http://demo.designwall.com/dw-focus/tag/sony-entertainment/feed/	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/tag/sony-entertainment/feed/index.html	(from http://demo.designwall.com/dw-focus/tag/sony-entertainment/)
06:50:08	2613/2613	---MCZ	200	added ('OK')	application/json	date:Thu,%2008%20Jun%202023%2005:50:06%20GMT	http://demo.designwall.com/dw-focus/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.designwall.com%2Fdw-focus%2Fworst-dressed-actress-at-sag-awards%2F	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/wp-json/oembed/1.0/embedb3d0.json	(from http://demo.designwall.com/dw-focus/worst-dressed-actress-at-sag-awards/)
06:50:10	2950/2950	---MC-	200	added ('OK')	application/rss+xml	etag:%22cf8cc1b4bfeb3494b03e48ef615aa5ab%22	http://demo.designwall.com/dw-focus/worst-dressed-actress-at-sag-awards/feed/	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/worst-dressed-actress-at-sag-awards/feed/index.html	(from http://demo.designwall.com/dw-focus/worst-dressed-actress-at-sag-awards/)
06:50:11	2739/2739	---MCZ	200	added ('OK')	text/xml	date:Thu,%2008%20Jun%202023%2005:50:10%20GMT	http://demo.designwall.com/dw-focus/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.designwall.com%2Fdw-focus%2Fworst-dressed-actress-at-sag-awards%2F&format=xml	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/wp-json/oembed/1.0/embeda5fa	(from http://demo.designwall.com/dw-focus/worst-dressed-actress-at-sag-awards/)
06:50:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Jun%202023%2005:50:11%20GMT	http://demo.designwall.com/dw-focus/?p=551	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/index46de.html	(from http://demo.designwall.com/dw-focus/worst-dressed-actress-at-sag-awards/)
06:50:13	66804/66804	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2257f4cad8-104f4%22	http://demo.designwall.com/dw-focus/wp-content/uploads/sites/10/worst-dressed-actress-at-sag-awards-576x360.jpg	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/wp-content/uploads/sites/10/worst-dressed-actress-at-sag-awards-576x360.jpg	(from http://demo.designwall.com/dw-focus/worst-dressed-actress-at-sag-awards/)
06:50:15	124803/124803	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Jun%202023%2005:50:13%20GMT	http://demo.designwall.com/dw-focus/worst-dressed-actress-at-sag-awards/javascript.void(0);	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/worst-dressed-actress-at-sag-awards/javascript.1d6.delayed	(from http://demo.designwall.com/dw-focus/worst-dressed-actress-at-sag-awards/)
06:50:17	2712/2712	---MCZ	200	added ('OK')	application/json	date:Thu,%2008%20Jun%202023%2005:50:15%20GMT	http://demo.designwall.com/dw-focus/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.designwall.com%2Fdw-focus%2Fhot-links-kris-jenner-to-host-new-daytime-talk-show%2F	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/wp-json/oembed/1.0/embedf48f.json	(from http://demo.designwall.com/dw-focus/hot-links-kris-jenner-to-host-new-daytime-talk-show/)
06:50:19	4791/4791	---MC-	200	added ('OK')	application/rss+xml	etag:%22cf8cc1b4bfeb3494b03e48ef615aa5ab%22	http://demo.designwall.com/dw-focus/hot-links-kris-jenner-to-host-new-daytime-talk-show/feed/	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/hot-links-kris-jenner-to-host-new-daytime-talk-show/feed/index.html	(from http://demo.designwall.com/dw-focus/hot-links-kris-jenner-to-host-new-daytime-talk-show/)
06:50:21	2838/2838	---MCZ	200	added ('OK')	text/xml	date:Thu,%2008%20Jun%202023%2005:50:19%20GMT	http://demo.designwall.com/dw-focus/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.designwall.com%2Fdw-focus%2Fhot-links-kris-jenner-to-host-new-daytime-talk-show%2F&format=xml	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/wp-json/oembed/1.0/embed4f1c	(from http://demo.designwall.com/dw-focus/hot-links-kris-jenner-to-host-new-daytime-talk-show/)
06:50:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Jun%202023%2005:50:21%20GMT	http://demo.designwall.com/dw-focus/?p=559	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/index45ff.html	(from http://demo.designwall.com/dw-focus/hot-links-kris-jenner-to-host-new-daytime-talk-show/)
06:50:24	124803/124803	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Jun%202023%2005:50:21%20GMT	http://demo.designwall.com/dw-focus/hot-links-kris-jenner-to-host-new-daytime-talk-show/javascript.void(0);	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/hot-links-kris-jenner-to-host-new-daytime-talk-show/javascript.1da.delayed	(from http://demo.designwall.com/dw-focus/hot-links-kris-jenner-to-host-new-daytime-talk-show/)
06:50:28	85552/85552	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2257f4cad6-14e30%22	http://demo.designwall.com/dw-focus/wp-content/uploads/sites/10/hot-links-kris-jenner-to-host-new-daytime-talk-show.jpg	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/wp-content/uploads/sites/10/hot-links-kris-jenner-to-host-new-daytime-talk-show.jpg	(from http://demo.designwall.com/dw-focus/hot-links-kris-jenner-to-host-new-daytime-talk-show/)
06:50:30	1444/1444	---MC-	200	added ('OK')	application/rss+xml	etag:%22cf8cc1b4bfeb3494b03e48ef615aa5ab%22	http://demo.designwall.com/dw-focus/report-lohan-was-drinking-and-driving/feed/	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/report-lohan-was-drinking-and-driving/feed/index.html	(from http://demo.designwall.com/dw-focus/report-lohan-was-drinking-and-driving/)
06:50:31	2751/2751	---MCZ	200	added ('OK')	text/xml	date:Thu,%2008%20Jun%202023%2005:50:30%20GMT	http://demo.designwall.com/dw-focus/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.designwall.com%2Fdw-focus%2Freport-lohan-was-drinking-and-driving%2F&format=xml	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/wp-json/oembed/1.0/embed36f9	(from http://demo.designwall.com/dw-focus/report-lohan-was-drinking-and-driving/)
06:50:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Jun%202023%2005:50:32%20GMT	http://demo.designwall.com/dw-focus/?p=575	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/indexa379.html	(from http://demo.designwall.com/dw-focus/report-lohan-was-drinking-and-driving/)
06:50:35	124803/124803	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Jun%202023%2005:50:33%20GMT	http://demo.designwall.com/dw-focus/report-lohan-was-drinking-and-driving/javascript.void(0);	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/report-lohan-was-drinking-and-driving/javascript.1de.delayed	(from http://demo.designwall.com/dw-focus/report-lohan-was-drinking-and-driving/)
06:50:36	900706/900706	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2257f4cad7-dbe62%22	http://demo.designwall.com/dw-focus/wp-content/uploads/sites/10/national-basketball-association-game-capsules.jpg	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/wp-content/uploads/sites/10/national-basketball-association-game-capsules.jpg	(from http://demo.designwall.com/dw-focus/author/sherlyn-woodring/)
06:50:38	2722/2722	---MCZ	200	added ('OK')	application/json	date:Thu,%2008%20Jun%202023%2005:50:36%20GMT	http://demo.designwall.com/dw-focus/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.designwall.com%2Fdw-focus%2Fbioware-cofounder-talks-leaving-mass-effect-for-beer%2F	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/wp-json/oembed/1.0/embede3eb.json	(from http://demo.designwall.com/dw-focus/bioware-cofounder-talks-leaving-mass-effect-for-beer/)
06:50:39	106186/106186	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2257f4cad7-19eca%22	http://demo.designwall.com/dw-focus/wp-content/uploads/sites/10/report-lohan-was-drinking-and-driving.jpg	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/wp-content/uploads/sites/10/report-lohan-was-drinking-and-driving.jpg	(from http://demo.designwall.com/dw-focus/report-lohan-was-drinking-and-driving/)
06:50:39	1919/1919	---MC-	200	added ('OK')	application/rss+xml	etag:%22cf8cc1b4bfeb3494b03e48ef615aa5ab%22	http://demo.designwall.com/dw-focus/bioware-cofounder-talks-leaving-mass-effect-for-beer/feed/	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/bioware-cofounder-talks-leaving-mass-effect-for-beer/feed/index.html	(from http://demo.designwall.com/dw-focus/bioware-cofounder-talks-leaving-mass-effect-for-beer/)
06:50:39	22990/22990	---MC-	200	added ('OK')	application/rss+xml	etag:%22c2f7c69d377a3aa3a257e1f0157094c3%22	http://demo.designwall.com/dw-focus/tag/entertainment-centre/feed/	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/tag/entertainment-centre/feed/index.html	(from http://demo.designwall.com/dw-focus/tag/entertainment-centre/)
06:50:40	2848/2848	---MCZ	200	added ('OK')	text/xml	date:Thu,%2008%20Jun%202023%2005:50:39%20GMT	http://demo.designwall.com/dw-focus/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.designwall.com%2Fdw-focus%2Fbioware-cofounder-talks-leaving-mass-effect-for-beer%2F&format=xml	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/wp-json/oembed/1.0/embed6857	(from http://demo.designwall.com/dw-focus/bioware-cofounder-talks-leaving-mass-effect-for-beer/)
06:50:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Jun%202023%2005:50:39%20GMT	http://demo.designwall.com/dw-focus/?p=619	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/index7867.html	(from http://demo.designwall.com/dw-focus/bioware-cofounder-talks-leaving-mass-effect-for-beer/)
06:50:41	332066/332066	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2257f4cad8-51122%22	http://demo.designwall.com/dw-focus/wp-content/uploads/sites/10/worst-dressed-actress-at-sag-awards.jpg	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/wp-content/uploads/sites/10/worst-dressed-actress-at-sag-awards.jpg	(from http://demo.designwall.com/dw-focus/worst-dressed-actress-at-sag-awards/)
06:50:43	124803/124803	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Jun%202023%2005:50:41%20GMT	http://demo.designwall.com/dw-focus/bioware-cofounder-talks-leaving-mass-effect-for-beer/javascript.void(0);	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/bioware-cofounder-talks-leaving-mass-effect-for-beer/javascript.1e1.delayed	(from http://demo.designwall.com/dw-focus/bioware-cofounder-talks-leaving-mass-effect-for-beer/)
06:50:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Jun%202023%2005:50:43%20GMT	http://demo.designwall.com/dw-focus/?p=736	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/indexdd7c.html	(from http://demo.designwall.com/dw-focus/bryant-helps-lakers-to-3rd-straight-win/)
06:50:44	2644/2644	---MCZ	200	added ('OK')	application/json	date:Thu,%2008%20Jun%202023%2005:50:43%20GMT	http://demo.designwall.com/dw-focus/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.designwall.com%2Fdw-focus%2Fbryant-helps-lakers-to-3rd-straight-win%2F	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/wp-json/oembed/1.0/embedb109.json	(from http://demo.designwall.com/dw-focus/bryant-helps-lakers-to-3rd-straight-win/)
06:50:44	4581/4581	---MC-	200	added ('OK')	application/rss+xml	etag:%22cf8cc1b4bfeb3494b03e48ef615aa5ab%22	http://demo.designwall.com/dw-focus/bryant-helps-lakers-to-3rd-straight-win/feed/	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/bryant-helps-lakers-to-3rd-straight-win/feed/index.html	(from http://demo.designwall.com/dw-focus/bryant-helps-lakers-to-3rd-straight-win/)
06:50:46	2770/2770	---MCZ	200	added ('OK')	text/xml	date:Thu,%2008%20Jun%202023%2005:50:44%20GMT	http://demo.designwall.com/dw-focus/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.designwall.com%2Fdw-focus%2Fbryant-helps-lakers-to-3rd-straight-win%2F&format=xml	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/wp-json/oembed/1.0/embed655a	(from http://demo.designwall.com/dw-focus/bryant-helps-lakers-to-3rd-straight-win/)
06:50:48	124803/124803	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Jun%202023%2005:50:47%20GMT	http://demo.designwall.com/dw-focus/bryant-helps-lakers-to-3rd-straight-win/javascript.void(0);	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/bryant-helps-lakers-to-3rd-straight-win/javascript.1e4.delayed	(from http://demo.designwall.com/dw-focus/bryant-helps-lakers-to-3rd-straight-win/)
06:50:51	2760/2760	---MCZ	200	added ('OK')	application/json	date:Thu,%2008%20Jun%202023%2005:50:49%20GMT	http://demo.designwall.com/dw-focus/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.designwall.com%2Fdw-focus%2Fdick-van-dyke-honored-for-lifetime-achievement-at-sag-awards%2F	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/wp-json/oembed/1.0/embede5eb.json	(from http://demo.designwall.com/dw-focus/dick-van-dyke-honored-for-lifetime-achievement-at-sag-awards/)
06:50:52	143257/143257	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2005:50:48%20GMT	http://demo.designwall.com/dw-focus/tag/bbc-football/	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/tag/bbc-football/index.html	(from http://demo.designwall.com/dw-focus/bryant-helps-lakers-to-3rd-straight-win/)
06:50:52	1845/1845	---MC-	200	added ('OK')	application/rss+xml	etag:%22cf8cc1b4bfeb3494b03e48ef615aa5ab%22	http://demo.designwall.com/dw-focus/dick-van-dyke-honored-for-lifetime-achievement-at-sag-awards/feed/	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/dick-van-dyke-honored-for-lifetime-achievement-at-sag-awards/feed/index.html	(from http://demo.designwall.com/dw-focus/dick-van-dyke-honored-for-lifetime-achievement-at-sag-awards/)
06:50:52	66341/66341	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2257f4cad5-10325%22	http://demo.designwall.com/dw-focus/wp-content/uploads/sites/10/dick-van-dyke-honored-for-lifetime-achievement-at-sag-awards.jpg	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/wp-content/uploads/sites/10/dick-van-dyke-honored-for-lifetime-achievement-at-sag-awards.jpg	(from http://demo.designwall.com/dw-focus/dick-van-dyke-honored-for-lifetime-achievement-at-sag-awards/)
06:50:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Jun%202023%2005:50:52%20GMT	http://demo.designwall.com/dw-focus/?p=553	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/indexa7b7.html	(from http://demo.designwall.com/dw-focus/dick-van-dyke-honored-for-lifetime-achievement-at-sag-awards/)
06:50:53	2886/2886	---MCZ	200	added ('OK')	text/xml	date:Thu,%2008%20Jun%202023%2005:50:52%20GMT	http://demo.designwall.com/dw-focus/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.designwall.com%2Fdw-focus%2Fdick-van-dyke-honored-for-lifetime-achievement-at-sag-awards%2F&format=xml	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/wp-json/oembed/1.0/embed2e86	(from http://demo.designwall.com/dw-focus/dick-van-dyke-honored-for-lifetime-achievement-at-sag-awards/)
06:50:54	124803/124803	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Jun%202023%2005:50:52%20GMT	http://demo.designwall.com/dw-focus/dick-van-dyke-honored-for-lifetime-achievement-at-sag-awards/javascript.void(0);	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/dick-van-dyke-honored-for-lifetime-achievement-at-sag-awards/javascript.void(0);	(from http://demo.designwall.com/dw-focus/dick-van-dyke-honored-for-lifetime-achievement-at-sag-awards/)
06:50:57	2700/2700	---MCZ	200	added ('OK')	application/json	date:Thu,%2008%20Jun%202023%2005:50:55%20GMT	http://demo.designwall.com/dw-focus/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.designwall.com%2Fdw-focus%2Fpolice-shots-fired-rapper-rick-ross-crashes-rolls%2F	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/wp-json/oembed/1.0/embedc007.json	(from http://demo.designwall.com/dw-focus/police-shots-fired-rapper-rick-ross-crashes-rolls/)
06:50:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Jun%202023%2005:50:55%20GMT	http://demo.designwall.com/dw-focus/?p=581	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/index84df.html	(from http://demo.designwall.com/dw-focus/police-shots-fired-rapper-rick-ross-crashes-rolls/)
06:50:57	2569/2569	---MC-	200	added ('OK')	application/rss+xml	etag:%22cf8cc1b4bfeb3494b03e48ef615aa5ab%22	http://demo.designwall.com/dw-focus/police-shots-fired-rapper-rick-ross-crashes-rolls/feed/	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/police-shots-fired-rapper-rick-ross-crashes-rolls/feed/index.html	(from http://demo.designwall.com/dw-focus/police-shots-fired-rapper-rick-ross-crashes-rolls/)
06:50:58	2826/2826	---MCZ	200	added ('OK')	text/xml	date:Thu,%2008%20Jun%202023%2005:50:57%20GMT	http://demo.designwall.com/dw-focus/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.designwall.com%2Fdw-focus%2Fpolice-shots-fired-rapper-rick-ross-crashes-rolls%2F&format=xml	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/wp-json/oembed/1.0/embed5193	(from http://demo.designwall.com/dw-focus/police-shots-fired-rapper-rick-ross-crashes-rolls/)
06:50:59	111279/111279	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2257f4cad7-1b2af%22	http://demo.designwall.com/dw-focus/wp-content/uploads/sites/10/police-shots-fired-rapper-rick-ross-crashes-rolls.jpg	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/wp-content/uploads/sites/10/police-shots-fired-rapper-rick-ross-crashes-rolls.jpg	(from http://demo.designwall.com/dw-focus/police-shots-fired-rapper-rick-ross-crashes-rolls/)
06:51:00	124803/124803	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Jun%202023%2005:50:58%20GMT	http://demo.designwall.com/dw-focus/police-shots-fired-rapper-rick-ross-crashes-rolls/javascript.void(0);	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/police-shots-fired-rapper-rick-ross-crashes-rolls/javascript.1ec.delayed	(from http://demo.designwall.com/dw-focus/police-shots-fired-rapper-rick-ross-crashes-rolls/)
06:51:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Jun%202023%2005:51:00%20GMT	http://demo.designwall.com/dw-focus/?p=557	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/indexc9d1.html	(from http://demo.designwall.com/dw-focus/christian-reality-show-about-women-recovering-from-abortion/)
